Ground_truth Keywords,Extracted Keywords,Method,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['a collection of fermionic fields describing confined quarks', 'bag-model nucleon', 'Casimir effects', 'Casimir force', 'Fermionic fields', 'fluctuating vacuum', 'free Maxwell field', '“MIT bag model” of the nucleon', 'nuclear physics', 'nucleon', 'quantum fields', 'such fields', 'the bag boundary condition modifies the vacuum fluctuations of the field', 'undergo vacuum fluctuations']","['Ka La Ok', 'MP3']",Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,14,2
"['a collection of fermionic fields describing confined quarks', 'bag-model nucleon', 'Casimir effects', 'Casimir force', 'Fermionic fields', 'fluctuating vacuum', 'free Maxwell field', '“MIT bag model” of the nucleon', 'nuclear physics', 'nucleon', 'quantum fields', 'such fields', 'the bag boundary condition modifies the vacuum fluctuations of the field', 'undergo vacuum fluctuations']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,14,0
"['alumina', 'aluminium substrate', 'amorphous alumina', 'anodic alumina films', 'anodizing', 'Anodizing processes', 'barrier layer', 'barrier region', 'chemical dissolution', 'corrosion', 'ejected', 'electrolyte', 'extend from the film surface', 'field-assisted flow of alumina', 'film', 'film surface', 'growth of the barrier layer by continued oxidation', 'growth stopped in the early stages of anodizing', 'incipient pores', 'ionic current', 'ionic migration', 'major pores', 'O2− ions', 'outward migrating Al3+ ions', 'oxidation', 'pore bases', 'pores', 'pore walls', 'porous films', 'protecting aluminium alloys', 'resultant films', 'thinning of the barrier layer by either field-assisted dissolution']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,32,0
"['alumina', 'aluminium substrate', 'amorphous alumina', 'anodic alumina films', 'anodizing', 'Anodizing processes', 'barrier layer', 'barrier region', 'chemical dissolution', 'corrosion', 'ejected', 'electrolyte', 'extend from the film surface', 'field-assisted flow of alumina', 'film', 'film surface', 'growth of the barrier layer by continued oxidation', 'growth stopped in the early stages of anodizing', 'incipient pores', 'ionic current', 'ionic migration', 'major pores', 'O2− ions', 'outward migrating Al3+ ions', 'oxidation', 'pore bases', 'pores', 'pore walls', 'porous films', 'protecting aluminium alloys', 'resultant films', 'thinning of the barrier layer by either field-assisted dissolution']","['contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact methods', 'contact']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,32,16
"['CL', 'complexified configuration space', 'Complex Langevin', 'distribution', 'improved understanding, relying on the combination of analytical and numerical insight', 'Langevin process', 'lower and four-dimensional field theories', 'nonabelian gauge theories', 'nonzero chemical potential', 'numerical simulations of lattice field theories', 'probability distribution', 'sign problem', 'sign problem in the thermodynamic limit', 'SL(N,C) gauge cooling']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,14,0
"['CL', 'complexified configuration space', 'Complex Langevin', 'distribution', 'improved understanding, relying on the combination of analytical and numerical insight', 'Langevin process', 'lower and four-dimensional field theories', 'nonabelian gauge theories', 'nonzero chemical potential', 'numerical simulations of lattice field theories', 'probability distribution', 'sign problem', 'sign problem in the thermodynamic limit', 'SL(N,C) gauge cooling']","['solar radiation', 'electrical conversion efficiency', 'ambient temperature', 'natural convection', 'insolation level', 'apparent insolation level', 'solar cell efficiency difference', 'measured cell temperature']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,14,8
"['dendrite', 'free energy functional', 'functional', 'melt', 'numerical schemes', 'PDEs', 'phase field model', 'three dimensional thermal phase field model', 'time derivatives of the three fields coupled to forms involving variational derivatives', 'two dimensional thermal-solutal phase field model']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,10,0
"['dendrite', 'free energy functional', 'functional', 'melt', 'numerical schemes', 'PDEs', 'phase field model', 'three dimensional thermal phase field model', 'time derivatives of the three fields coupled to forms involving variational derivatives', 'two dimensional thermal-solutal phase field model']","['megalopolises', 'economic development', 'culture change', 'sustainability', 'transportation system', 'diagnosis potential drawbacks', 'sustainable transport system', 'evaluating approach', 'framework', 'general applicability', 'e']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,10,11
"['DoD print head devices', 'inkjet fluid assessment methods', 'inkjet fluids', 'ink testing', 'jetting', 'jetting fluid combinations', '“map of misery”', 'polystyrene', 'provide a full characterisation including both linear and nonlinear viscoelastic properties']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,9,0
"['DoD print head devices', 'inkjet fluid assessment methods', 'inkjet fluids', 'ink testing', 'jetting', 'jetting fluid combinations', '“map of misery”', 'polystyrene', 'provide a full characterisation including both linear and nonlinear viscoelastic properties']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,9,0
"['CAD models', 'consider several important classes of singularities of NURBS parameterizations', 'derive additional conditions which guarantee the regularity of the test functions', 'discretized function space', 'discuss the regularity properties of the test functions', 'formulation of partial differential equations', 'Galerkin projection', 'IGA', 'isogeometric analysis', 'Isogeometric analysis', 'modification scheme', 'numerical methods', 'numerical simulation method', 'NURBS', 'NURBS-based representation', 'NURBS-based representation of CAD models', 'NURBS basis functions', 'NURBS objects', 'NURBS surfaces', 'NURBS volumes', 'parameterized', 'physical domain is parameterized', 'present a modification scheme', 'splitting', 'sweeping']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,25,0
"['CAD models', 'consider several important classes of singularities of NURBS parameterizations', 'derive additional conditions which guarantee the regularity of the test functions', 'discretized function space', 'discuss the regularity properties of the test functions', 'formulation of partial differential equations', 'Galerkin projection', 'IGA', 'isogeometric analysis', 'Isogeometric analysis', 'modification scheme', 'numerical methods', 'numerical simulation method', 'NURBS', 'NURBS-based representation', 'NURBS-based representation of CAD models', 'NURBS basis functions', 'NURBS objects', 'NURBS surfaces', 'NURBS volumes', 'parameterized', 'physical domain is parameterized', 'present a modification scheme', 'splitting', 'sweeping']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,25,0
"['agglomerates', 'heptane', 'Nanoparticle Tracking Analysis', 'NTA', 'polydisperse solutions', 'size distribution analysis', 'soot agglomerates', 'soot-in-oil aggregates', 'Soot nanoparticles', 'TEM', 'Transmission Electron Microscoscopy']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,11,0
"['agglomerates', 'heptane', 'Nanoparticle Tracking Analysis', 'NTA', 'polydisperse solutions', 'size distribution analysis', 'soot agglomerates', 'soot-in-oil aggregates', 'Soot nanoparticles', 'TEM', 'Transmission Electron Microscoscopy']","['ga-free regions', 'recombination rates', 'isolated vacancy-interstitial pairs', 'pure pu', 'residual defects']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,11,5
"['AD', 'adsorbed species', 'AD transition', 'Auger de-excitation', 'cetep code', 'crystal code', 'density functional theory', 'density of states', 'DFT', 'DOS', 'Hartree–Fock method', 'MIES', 'MIES spectra', 'surface defects', 'surface oxygen ions']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,15,0
"['AD', 'adsorbed species', 'AD transition', 'Auger de-excitation', 'cetep code', 'crystal code', 'density functional theory', 'density of states', 'DFT', 'DOS', 'Hartree–Fock method', 'MIES', 'MIES spectra', 'surface defects', 'surface oxygen ions']",[],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,15,0
"['applied the asymptotic conditions to derive the Schwarzschild metric in the expanding universe', 'asymptotic conditions to derive the Schwarzschild metric', 'black hole', 'charged black holes', 'deduce the metric for a Reissner–Nordström black hole in the expanding universe', ""extend the McVittie's solution into charged black holes"", 'follow the same procedure to derive the metric', ""McVittie's solution"", 'Reissner–Nordström black hole', 'Reissner–Nordström black holes in Friedman–Robertson–Walker universe', 'rewrite the metric from the cosmic coordinates system to the Schwarzschild coordinates system', 'solving the full Einstein equations', 'study the influences of the evolution of the universe on the size of the black hole', 'study the motion of the planet']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,14,0
"['applied the asymptotic conditions to derive the Schwarzschild metric in the expanding universe', 'asymptotic conditions to derive the Schwarzschild metric', 'black hole', 'charged black holes', 'deduce the metric for a Reissner–Nordström black hole in the expanding universe', ""extend the McVittie's solution into charged black holes"", 'follow the same procedure to derive the metric', ""McVittie's solution"", 'Reissner–Nordström black hole', 'Reissner–Nordström black holes in Friedman–Robertson–Walker universe', 'rewrite the metric from the cosmic coordinates system to the Schwarzschild coordinates system', 'solving the full Einstein equations', 'study the influences of the evolution of the universe on the size of the black hole', 'study the motion of the planet']","['equilibrium model', 'transmission line expansion', 'generation capacity', 'private firms', 'liberalized electricity markets', 'energy-only market', 'cost-based redispatch', 'transmission system operator', 'lump sum', 'generation capacity']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,14,10
"['block', 'build a model of the smallest thicknesses', 'equally sized blocks', 'EVA', 'Extreme value analysis', 'generalized extreme value distribution', 'GEVD', 'inspection data', 'model of the smallest thicknesses', 'model which takes into account the variations of the smallest thickness measurements', 'partitioning the inspection data', 'sample']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['block', 'build a model of the smallest thicknesses', 'equally sized blocks', 'EVA', 'Extreme value analysis', 'generalized extreme value distribution', 'GEVD', 'inspection data', 'model of the smallest thicknesses', 'model which takes into account the variations of the smallest thickness measurements', 'partitioning the inspection data', 'sample']",[''],Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,1
"['MANET', 'MANET protocols', 'mobile ad hoc network', 'MWSN', 'MWSN routing', 'MWSN routing protocols', 'MWSNs', 'route data', 'routing in a MWSN', 'routing protocols', 'sensors', 'WSN', 'WSNs']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,13,0
"['MANET', 'MANET protocols', 'mobile ad hoc network', 'MWSN', 'MWSN routing', 'MWSN routing protocols', 'MWSNs', 'route data', 'routing in a MWSN', 'routing protocols', 'sensors', 'WSN', 'WSNs']","['nuclear densities', 'tetrahedral volume']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,13,2
"['axial crushing behaviour', 'brittle collapse', 'carbon fibre reinforced plastic', 'carbon fibre reinforced plastic (CFRP) tubes', 'CFRP', 'composite materials', 'composites', 'crashworthiness characteristics', 'crashworthiness parameters', 'Crashworthiness parameters', 'crushing behaviour', 'delamination', 'fibre breakage', 'fibreglass tubes', 'fibre reinforced composite material', 'fibre-reinforced tubes', 'fibre/resin composites', 'fracture surface energy', 'Implementation of composite materials', 'metal', 'metals', 'micro-cracking development', 'passenger safety', 'plastic deformation', 'prevent the massive damage', 'protect the passenger', 'PVC tubes', 'structural efficiency', 'transportation industries', 'tubular composites failure', 'tubular failure modes']",[''],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,31,1
"['axial crushing behaviour', 'brittle collapse', 'carbon fibre reinforced plastic', 'carbon fibre reinforced plastic (CFRP) tubes', 'CFRP', 'composite materials', 'composites', 'crashworthiness characteristics', 'crashworthiness parameters', 'Crashworthiness parameters', 'crushing behaviour', 'delamination', 'fibre breakage', 'fibreglass tubes', 'fibre reinforced composite material', 'fibre-reinforced tubes', 'fibre/resin composites', 'fracture surface energy', 'Implementation of composite materials', 'metal', 'metals', 'micro-cracking development', 'passenger safety', 'plastic deformation', 'prevent the massive damage', 'protect the passenger', 'PVC tubes', 'structural efficiency', 'transportation industries', 'tubular composites failure', 'tubular failure modes']","['hidden nodes', 'generalization', 'optimization', 'pso', 'structural risk minimization', 'simulation', 'accuracy', 'benchmark problems', 'datasets']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,31,9
"['beta-beams', 'beta-beam source', 'electron', 'electron–neutrino scattering', 'electron recoils', 'Helium-6 ions', 'neutrino', 'neutrino fluxes', 'neutrino magnetic moment', 'neutrinos', 'reactor case', 'static tritium source']",[],Mistral7B_KeyBERT_zero_shot,0.0,0.0,0.0,12,0
"['beta-beams', 'beta-beam source', 'electron', 'electron–neutrino scattering', 'electron recoils', 'Helium-6 ions', 'neutrino', 'neutrino fluxes', 'neutrino magnetic moment', 'neutrinos', 'reactor case', 'static tritium source']","['automatic generation of logic reasoning questions', 'algorithms', 'unique solutions', 'semantic networks', 'ai techniques', 'verbal questions', 'small in size', 'traditional question databases', 'memory constrained mobile platforms', 'job interview', 'civil service exam']",Mistral7B_KeyBERT_one_shot,0.0,0.0,0.0,12,11
